binName, varBitrate, varBitrateSpatial, varMV, varMVSpatial, varMvdBits, varMvdBitsSpatial
test/1.bin,6.301,5.494,8.339,22.449,0.180,0.087
test/1.bin,5.634,4.993,9.815,26.094,0.175,0.083
test/1.bin,4.959,4.496,10.513,22.110,0.169,0.079
test/1.bin,4.384,4.053,8.369,27.094,0.160,0.076
test/1.bin,3.870,3.622,10.976,28.021,0.155,0.072
test/1.bin,3.420,3.242,11.278,35.272,0.147,0.068
test/1.bin,3.002,2.897,12.224,36.270,0.143,0.065
test/1.bin,2.647,2.600,12.538,33.669,0.131,0.059
test/1.bin,2.359,2.319,13.533,38.951,0.120,0.057
test/1.bin,2.057,2.075,14.562,33.576,0.113,0.053
test/1.bin,1.788,1.849,15.054,32.822,0.104,0.049
test/1.bin,1.556,1.650,15.784,38.138,0.095,0.046
test/1.bin,1.353,1.473,13.666,41.143,0.085,0.043
test/1.bin,1.191,1.314,14.849,33.403,0.074,0.039
test/1.bin,1.033,1.168,15.885,34.896,0.068,0.036
test/1.bin,0.905,1.041,17.051,35.773,0.059,0.032
test/1.bin,0.783,0.925,18.529,36.625,0.053,0.029
test/1.bin,0.672,0.819,18.889,41.316,0.048,0.028
test/1.bin,0.599,0.735,19.587,37.534,0.043,0.025
test/1.bin,0.528,0.654,20.407,38.145,0.040,0.024
test/1.bin,0.449,0.572,21.518,40.168,0.037,0.023
test/1.bin,0.396,0.516,17.494,34.356,0.034,0.021
test/1.bin,0.341,0.453,16.228,32.376,0.030,0.018
test/1.bin,0.309,0.407,15.559,37.963,0.027,0.016
test/1.bin,0.261,0.355,17.348,36.679,0.024,0.015
test/1.bin,0.234,0.323,14.114,28.768,0.022,0.014
test/1.bin,0.203,0.285,14.263,26.011,0.020,0.013
test/1.bin,0.180,0.261,15.034,27.315,0.017,0.011
test/1.bin,0.153,0.235,17.951,37.041,0.015,0.010
test/1.bin,0.138,0.213,14.564,32.995,0.014,0.010
test/1.bin,7.219,6.684,4.399,7.488,0.193,0.131
test/1.bin,6.475,5.825,4.557,7.489,0.183,0.120
test/1.bin,5.839,5.072,4.683,7.980,0.169,0.114
test/1.bin,5.245,4.474,4.591,7.751,0.162,0.107
test/1.bin,4.678,3.923,4.681,7.855,0.155,0.102
test/1.bin,4.196,3.478,4.830,8.099,0.147,0.099
test/1.bin,3.761,3.099,5.078,8.205,0.140,0.095
test/1.bin,3.339,2.729,5.251,8.274,0.135,0.089
test/1.bin,2.969,2.435,4.999,9.038,0.128,0.083
test/1.bin,2.658,2.168,5.196,8.269,0.122,0.076
test/1.bin,2.372,1.920,5.289,9.132,0.114,0.069
test/1.bin,2.130,1.724,5.274,8.184,0.105,0.063
test/1.bin,1.879,1.529,5.341,8.639,0.097,0.056
test/1.bin,1.656,1.365,5.139,8.556,0.089,0.052
test/1.bin,1.457,1.217,5.325,8.910,0.083,0.047
test/1.bin,1.288,1.090,5.107,8.847,0.074,0.041
test/1.bin,1.126,0.961,5.316,9.086,0.066,0.037
test/1.bin,1.010,0.859,5.193,9.020,0.060,0.034
test/1.bin,0.887,0.764,5.435,9.246,0.055,0.031
test/1.bin,0.780,0.689,5.558,9.880,0.049,0.027
test/1.bin,0.685,0.606,5.698,9.169,0.044,0.025
test/1.bin,0.598,0.539,5.612,9.353,0.040,0.022
test/1.bin,0.518,0.475,5.875,10.784,0.036,0.021
test/1.bin,0.449,0.423,6.746,18.824,0.033,0.019
test/1.bin,0.392,0.388,6.688,18.294,0.029,0.018
test/1.bin,0.349,0.343,6.757,24.822,0.026,0.016
test/1.bin,0.298,0.301,6.942,24.124,0.024,0.015
test/1.bin,0.254,0.268,7.384,31.893,0.022,0.014
test/1.bin,0.222,0.241,6.707,24.789,0.019,0.012
test/1.bin,0.185,0.208,6.691,15.537,0.017,0.011
test/1.bin,0.162,0.191,6.897,21.008,0.015,0.010
test/1.bin,0.137,0.165,7.213,16.381,0.013,0.009
test/1.bin,0.115,0.146,7.165,13.894,0.010,0.008
test/1.bin,10.108,7.675,8.094,10.307,0.251,0.095
test/1.bin,9.095,6.911,8.020,10.902,0.239,0.087
test/1.bin,8.130,6.207,7.920,12.271,0.228,0.084
test/1.bin,7.287,5.601,7.989,12.119,0.215,0.078
test/1.bin,6.519,5.050,8.371,12.899,0.210,0.075
test/1.bin,5.836,4.579,8.630,13.365,0.198,0.071
test/1.bin,5.206,4.163,8.669,13.740,0.190,0.067
test/1.bin,4.625,3.759,8.958,14.275,0.181,0.065
test/1.bin,4.098,3.391,8.976,15.570,0.172,0.061
test/1.bin,3.663,3.071,9.129,15.643,0.165,0.056
test/1.bin,3.215,2.767,9.765,17.565,0.151,0.054
test/1.bin,2.880,2.500,9.143,17.187,0.142,0.052
test/1.bin,2.548,2.270,9.709,17.131,0.129,0.048
test/1.bin,2.239,2.037,9.967,17.062,0.119,0.046
test/1.bin,1.981,1.845,10.079,18.670,0.110,0.042
test/1.bin,1.758,1.670,10.683,16.533,0.098,0.039
test/1.bin,1.553,1.501,10.546,17.497,0.088,0.035
test/1.bin,1.355,1.345,11.416,19.609,0.080,0.033
test/1.bin,1.213,1.219,11.432,18.926,0.071,0.030
test/1.bin,1.061,1.092,11.257,19.674,0.064,0.028
test/1.bin,0.926,0.975,11.884,20.146,0.059,0.027
test/1.bin,0.834,0.887,11.944,20.752,0.053,0.024
test/1.bin,0.739,0.778,11.758,19.145,0.048,0.022
test/1.bin,0.650,0.700,11.613,20.935,0.042,0.022
test/1.bin,0.566,0.626,12.150,23.057,0.039,0.020
test/1.bin,0.491,0.554,12.577,23.455,0.034,0.018
test/1.bin,0.439,0.495,12.735,19.902,0.032,0.017
test/1.bin,0.384,0.445,13.515,21.945,0.029,0.016
test/1.bin,0.336,0.395,12.825,20.835,0.025,0.014
test/1.bin,0.296,0.353,12.964,18.898,0.022,0.013
test/1.bin,0.258,0.315,13.462,20.239,0.021,0.013
test/1.bin,0.230,0.286,14.071,22.691,0.018,0.012
test/1.bin,0.198,0.254,14.574,20.069,0.016,0.011
test/1.bin,14.155,7.654,6.378,13.437,0.309,0.149
test/1.bin,12.740,6.768,6.695,13.756,0.298,0.129
test/1.bin,11.497,6.001,6.436,14.493,0.288,0.112
test/1.bin,10.304,5.328,6.712,14.415,0.281,0.105
test/1.bin,9.208,4.731,6.506,15.113,0.273,0.097
test/1.bin,8.215,4.224,6.460,15.084,0.260,0.092
test/1.bin,7.332,3.768,6.915,14.824,0.252,0.085
test/1.bin,6.459,3.343,6.861,15.324,0.244,0.081
test/1.bin,5.712,2.980,6.559,16.178,0.235,0.073
test/1.bin,5.068,2.655,6.651,16.368,0.226,0.070
test/1.bin,4.414,2.392,7.021,16.093,0.213,0.062
test/1.bin,3.937,2.137,6.753,17.452,0.197,0.060
test/1.bin,3.434,1.921,7.273,17.248,0.184,0.052
test/1.bin,2.976,1.715,7.356,16.612,0.173,0.052
test/1.bin,2.631,1.558,7.177,16.968,0.154,0.046
test/1.bin,2.279,1.388,7.146,17.428,0.141,0.043
test/1.bin,1.977,1.239,7.260,18.100,0.130,0.039
test/1.bin,1.712,1.115,7.576,17.312,0.113,0.034
test/1.bin,1.499,1.002,8.179,17.234,0.100,0.032
test/1.bin,1.290,0.894,7.980,18.177,0.091,0.029
test/1.bin,1.122,0.807,8.604,17.349,0.081,0.026
test/1.bin,0.967,0.711,8.538,17.862,0.074,0.025
test/1.bin,0.853,0.640,8.662,18.760,0.065,0.022
test/1.bin,0.724,0.568,8.371,20.869,0.060,0.021
test/1.bin,0.632,0.508,8.981,18.043,0.055,0.018
test/1.bin,0.548,0.457,9.236,18.567,0.048,0.017
test/1.bin,0.477,0.402,9.521,18.395,0.043,0.016
test/1.bin,0.416,0.364,9.770,17.213,0.039,0.014
test/1.bin,0.358,0.324,10.074,16.903,0.035,0.013
test/1.bin,0.306,0.290,10.070,16.971,0.031,0.012
test/1.bin,0.265,0.259,10.610,17.246,0.027,0.011
test/1.bin,0.229,0.229,10.621,17.528,0.025,0.011
test/1.bin,0.195,0.206,11.116,16.826,0.023,0.010
test/1.bin,5.656,10.305,10.210,10.865,0.219,0.154
test/1.bin,4.866,9.089,9.934,13.089,0.201,0.144
test/1.bin,4.195,8.000,10.286,13.694,0.185,0.135
test/1.bin,3.620,7.041,9.766,10.866,0.172,0.133
test/1.bin,3.101,6.193,10.400,14.393,0.158,0.129
test/1.bin,2.648,5.458,10.112,12.000,0.146,0.125
test/1.bin,2.271,4.797,10.603,15.958,0.133,0.123
test/1.bin,1.927,4.171,10.208,14.766,0.121,0.119
test/1.bin,1.659,3.662,10.795,14.991,0.111,0.115
test/1.bin,1.409,3.176,10.724,17.249,0.100,0.112
test/1.bin,1.191,2.763,10.696,14.865,0.091,0.108
test/1.bin,1.046,2.381,10.908,17.910,0.082,0.103
test/1.bin,0.876,2.069,11.026,15.688,0.075,0.096
test/1.bin,0.752,1.803,11.032,15.585,0.067,0.093
test/1.bin,0.643,1.566,10.796,17.005,0.060,0.084
test/1.bin,0.545,1.362,10.979,16.701,0.053,0.078
test/1.bin,0.467,1.181,11.082,17.011,0.047,0.071
test/1.bin,0.395,1.029,11.357,19.527,0.041,0.065
test/1.bin,0.337,0.903,11.047,18.505,0.035,0.059
test/1.bin,0.287,0.791,11.146,19.898,0.031,0.052
test/1.bin,0.240,0.690,11.250,19.765,0.027,0.047
test/1.bin,0.200,0.598,11.479,18.531,0.024,0.042
test/1.bin,0.175,0.521,11.408,20.530,0.021,0.037
test/1.bin,0.151,0.454,11.436,19.995,0.019,0.032
test/1.bin,0.127,0.399,11.134,22.239,0.016,0.028
test/1.bin,0.109,0.356,11.845,20.440,0.014,0.024
test/1.bin,0.093,0.317,11.822,20.012,0.012,0.021
test/1.bin,0.081,0.278,12.158,21.249,0.010,0.018
test/1.bin,0.071,0.245,11.920,21.777,0.009,0.017
test/1.bin,0.062,0.221,11.512,21.143,0.008,0.015
test/1.bin,0.053,0.193,12.130,20.807,0.007,0.013
test/1.bin,0.046,0.167,11.740,20.198,0.006,0.012
test/1.bin,0.041,0.153,11.208,20.214,0.006,0.010
test/1.bin,7.378,6.134,7.251,19.214,0.181,0.104
test/1.bin,6.566,5.467,8.599,21.140,0.168,0.090
test/1.bin,5.871,4.876,9.234,20.785,0.156,0.080
test/1.bin,5.249,4.341,8.372,22.187,0.145,0.074
test/1.bin,4.676,3.879,9.363,27.225,0.135,0.066
test/1.bin,4.145,3.474,10.325,26.004,0.126,0.064
test/1.bin,3.683,3.116,12.079,32.396,0.120,0.060
test/1.bin,3.276,2.774,10.032,24.784,0.114,0.055
test/1.bin,2.888,2.472,12.839,29.729,0.105,0.049
test/1.bin,2.568,2.211,13.103,36.277,0.099,0.047
test/1.bin,2.263,1.970,11.044,25.481,0.093,0.043
test/1.bin,2.026,1.763,13.158,31.277,0.085,0.042
test/1.bin,1.791,1.591,11.621,27.758,0.079,0.039
test/1.bin,1.576,1.412,15.616,35.373,0.072,0.037
test/1.bin,1.368,1.266,11.759,25.471,0.064,0.034
test/1.bin,1.216,1.140,11.904,28.580,0.058,0.032
test/1.bin,1.078,1.024,13.419,28.480,0.051,0.028
test/1.bin,0.938,0.911,13.254,35.042,0.046,0.026
test/1.bin,0.822,0.813,14.650,30.172,0.041,0.024
test/1.bin,0.727,0.734,12.787,32.771,0.037,0.022
test/1.bin,0.642,0.660,14.974,31.450,0.033,0.020
test/1.bin,0.558,0.585,14.148,33.306,0.030,0.019
test/1.bin,0.486,0.524,15.364,29.390,0.028,0.017
test/1.bin,0.424,0.469,17.159,42.212,0.025,0.016
test/1.bin,0.370,0.412,14.251,29.754,0.023,0.014
test/1.bin,0.321,0.368,16.399,33.296,0.020,0.013
test/1.bin,0.286,0.330,17.055,36.515,0.018,0.012
test/1.bin,0.247,0.293,16.792,32.463,0.016,0.011
test/1.bin,0.216,0.265,14.638,27.693,0.015,0.010
test/1.bin,0.189,0.241,14.222,26.704,0.013,0.009
test/1.bin,0.169,0.216,14.872,27.302,0.012,0.008
test/1.bin,0.143,0.194,14.914,25.264,0.011,0.008
test/1.bin,0.120,0.177,21.682,34.760,0.010,0.007
test/1.bin,19.960,26.692,6.319,15.339,0.291,0.381
test/1.bin,18.133,24.642,6.351,15.997,0.277,0.362
test/1.bin,16.470,22.817,5.926,14.601,0.265,0.346
test/1.bin,14.926,21.073,5.867,16.575,0.254,0.325
test/1.bin,13.492,19.348,6.485,16.167,0.242,0.309
test/1.bin,12.155,17.762,6.351,15.398,0.226,0.288
test/1.bin,10.936,16.195,6.341,15.494,0.214,0.272
test/1.bin,9.803,14.763,6.285,16.756,0.202,0.254
test/1.bin,8.785,13.395,6.890,16.645,0.187,0.235
test/1.bin,7.832,12.141,6.557,16.730,0.176,0.220
test/1.bin,6.907,10.887,7.579,17.786,0.158,0.194
test/1.bin,6.099,9.773,6.952,16.768,0.144,0.174
test/1.bin,5.325,8.686,7.632,19.919,0.128,0.152
test/1.bin,4.668,7.729,6.632,18.226,0.114,0.136
test/1.bin,4.014,6.833,8.756,18.822,0.102,0.120
test/1.bin,3.484,6.033,10.045,25.400,0.090,0.103
test/1.bin,2.960,5.287,10.128,27.804,0.080,0.092
test/1.bin,2.515,4.606,12.676,33.479,0.070,0.080
test/1.bin,2.125,4.009,12.389,30.422,0.061,0.068
test/1.bin,1.790,3.483,14.287,35.949,0.054,0.060
test/1.bin,1.515,3.024,14.288,36.565,0.048,0.053
test/1.bin,1.293,2.607,16.351,37.150,0.042,0.046
test/1.bin,1.105,2.236,18.788,56.522,0.037,0.041
test/1.bin,0.941,1.921,13.640,28.560,0.033,0.038
test/1.bin,0.807,1.668,12.347,29.189,0.030,0.033
test/1.bin,0.698,1.423,13.806,25.724,0.027,0.029
test/1.bin,0.605,1.211,11.984,24.195,0.024,0.026
test/1.bin,0.526,1.053,12.724,21.128,0.021,0.022
test/1.bin,0.458,0.900,12.632,23.438,0.019,0.020
test/1.bin,0.398,0.779,13.984,23.293,0.017,0.017
test/1.bin,0.339,0.672,11.579,21.233,0.015,0.016
test/1.bin,0.299,0.581,11.710,20.454,0.013,0.014
test/1.bin,0.257,0.500,12.092,19.163,0.012,0.012
test/1.bin,11.810,6.177,8.575,17.307,0.282,0.104
test/1.bin,10.489,5.597,8.444,16.544,0.267,0.094
test/1.bin,9.383,5.071,9.657,21.136,0.254,0.087
test/1.bin,8.333,4.638,7.626,19.915,0.243,0.081
test/1.bin,7.397,4.214,10.450,21.798,0.233,0.076
test/1.bin,6.557,3.826,10.108,20.587,0.221,0.070
test/1.bin,5.825,3.497,9.604,21.959,0.213,0.068
test/1.bin,5.171,3.175,9.626,22.420,0.202,0.062
test/1.bin,4.532,2.854,10.506,26.000,0.194,0.057
test/1.bin,4.000,2.575,11.218,30.946,0.184,0.055
test/1.bin,3.541,2.350,11.384,20.225,0.169,0.051
test/1.bin,3.174,2.095,12.373,23.106,0.156,0.047
test/1.bin,2.781,1.894,10.496,23.458,0.145,0.047
test/1.bin,2.421,1.713,11.080,20.539,0.132,0.044
test/1.bin,2.146,1.557,11.589,18.621,0.118,0.039
test/1.bin,1.866,1.389,11.657,16.877,0.108,0.037
test/1.bin,1.616,1.246,12.155,18.984,0.096,0.034
test/1.bin,1.420,1.124,12.614,18.279,0.082,0.030
test/1.bin,1.247,1.022,12.917,14.360,0.073,0.027
test/1.bin,1.093,0.916,12.945,16.681,0.066,0.025
test/1.bin,0.969,0.823,13.602,15.213,0.060,0.023
test/1.bin,0.853,0.730,12.576,9.748,0.052,0.020
test/1.bin,0.757,0.657,13.578,10.241,0.048,0.019
test/1.bin,0.647,0.583,13.370,9.242,0.044,0.018
test/1.bin,0.583,0.525,12.596,9.204,0.039,0.017
test/1.bin,0.506,0.464,14.120,9.438,0.033,0.013
test/1.bin,0.450,0.420,15.051,10.997,0.030,0.012
test/1.bin,0.392,0.371,13.657,9.402,0.029,0.012
test/1.bin,0.337,0.327,13.333,8.970,0.026,0.010
test/1.bin,0.309,0.298,13.152,9.596,0.023,0.010
test/1.bin,0.265,0.263,13.999,9.923,0.021,0.009
test/1.bin,0.231,0.237,13.376,8.495,0.019,0.009
test/1.bin,0.201,0.217,14.360,11.408,0.016,0.008
test/1.bin,4.554,7.036,11.110,20.456,0.205,0.156
test/1.bin,3.919,6.120,9.347,15.046,0.186,0.139
test/1.bin,3.399,5.320,10.842,19.958,0.170,0.128
test/1.bin,2.928,4.643,10.506,19.904,0.152,0.116
test/1.bin,2.540,4.055,10.103,17.813,0.138,0.108
test/1.bin,2.194,3.548,10.872,21.106,0.122,0.102
test/1.bin,1.912,3.080,10.640,20.724,0.108,0.095
test/1.bin,1.677,2.681,10.691,21.785,0.096,0.089
test/1.bin,1.437,2.318,11.253,23.715,0.085,0.085
test/1.bin,1.270,2.001,11.308,22.763,0.075,0.079
test/1.bin,1.100,1.736,12.251,26.834,0.066,0.072
test/1.bin,0.966,1.504,11.328,24.370,0.058,0.067
test/1.bin,0.849,1.310,11.404,25.280,0.051,0.060
test/1.bin,0.756,1.145,11.092,24.992,0.045,0.055
test/1.bin,0.666,0.990,11.247,25.801,0.040,0.049
test/1.bin,0.596,0.875,11.953,27.005,0.035,0.044
test/1.bin,0.531,0.760,12.602,28.451,0.030,0.039
test/1.bin,0.471,0.670,11.165,26.310,0.026,0.034
test/1.bin,0.415,0.587,11.527,27.559,0.022,0.030
test/1.bin,0.359,0.522,11.361,28.807,0.019,0.026
test/1.bin,0.325,0.458,11.399,27.149,0.018,0.023
test/1.bin,0.285,0.406,11.519,29.131,0.016,0.021
test/1.bin,0.262,0.365,11.552,30.154,0.014,0.018
test/1.bin,0.229,0.318,10.917,29.434,0.011,0.015
test/1.bin,0.201,0.281,10.883,31.066,0.010,0.013
test/1.bin,0.174,0.249,11.316,30.653,0.009,0.012
test/1.bin,0.160,0.224,11.344,28.274,0.008,0.010
test/1.bin,0.134,0.199,10.557,29.600,0.008,0.009
test/1.bin,0.120,0.176,10.074,27.395,0.007,0.008
test/1.bin,0.105,0.159,11.002,26.560,0.006,0.006
test/1.bin,0.093,0.143,11.470,26.298,0.005,0.006
test/1.bin,0.080,0.127,11.175,26.385,0.005,0.005
test/1.bin,0.071,0.115,9.888,27.165,0.004,0.004
test/1.bin,7.219,6.621,11.920,14.260,0.249,0.144
test/1.bin,6.304,5.925,11.958,13.088,0.230,0.127
test/1.bin,5.506,5.293,11.818,16.143,0.211,0.112
test/1.bin,4.811,4.716,13.009,17.792,0.194,0.105
test/1.bin,4.169,4.207,13.560,18.921,0.178,0.098
test/1.bin,3.601,3.762,13.640,19.419,0.160,0.094
test/1.bin,3.095,3.343,13.924,19.841,0.144,0.093
test/1.bin,2.659,2.949,13.989,20.744,0.127,0.090
test/1.bin,2.293,2.601,14.241,21.522,0.111,0.086
test/1.bin,1.988,2.298,14.646,23.199,0.099,0.080
test/1.bin,1.707,2.034,14.184,23.037,0.085,0.077
test/1.bin,1.499,1.768,14.815,24.285,0.073,0.070
test/1.bin,1.300,1.571,14.662,23.212,0.064,0.063
test/1.bin,1.141,1.393,14.529,23.169,0.057,0.058
test/1.bin,1.004,1.242,14.622,23.607,0.049,0.051
test/1.bin,0.869,1.095,14.600,23.385,0.041,0.045
test/1.bin,0.762,0.971,14.884,24.291,0.034,0.040
test/1.bin,0.670,0.868,15.315,23.932,0.030,0.036
test/1.bin,0.586,0.768,15.134,25.018,0.025,0.032
test/1.bin,0.520,0.685,15.459,25.457,0.021,0.028
test/1.bin,0.458,0.601,15.154,24.292,0.020,0.024
test/1.bin,0.405,0.538,15.558,23.875,0.016,0.021
test/1.bin,0.357,0.478,16.117,22.988,0.015,0.018
test/1.bin,0.320,0.425,16.319,22.604,0.014,0.016
test/1.bin,0.286,0.378,16.505,24.271,0.012,0.013
test/1.bin,0.259,0.335,15.252,25.175,0.011,0.012
test/1.bin,0.226,0.296,15.546,23.729,0.010,0.010
test/1.bin,0.198,0.260,15.313,22.188,0.008,0.009
test/1.bin,0.173,0.231,15.335,22.184,0.007,0.008
test/1.bin,0.157,0.207,15.691,20.605,0.007,0.007
test/1.bin,0.136,0.181,15.693,20.923,0.006,0.006
test/1.bin,0.118,0.162,15.373,19.236,0.006,0.005
test/1.bin,0.105,0.141,13.375,18.356,0.005,0.005
test/1.bin,7.399,6.702,8.378,13.534,0.254,0.115
test/1.bin,6.444,5.962,9.449,14.994,0.236,0.105
test/1.bin,5.624,5.294,8.646,14.168,0.219,0.099
test/1.bin,4.924,4.727,8.890,14.366,0.204,0.093
test/1.bin,4.287,4.179,9.028,15.552,0.187,0.090
test/1.bin,3.730,3.718,8.993,15.256,0.173,0.087
test/1.bin,3.244,3.291,9.180,16.048,0.157,0.087
test/1.bin,2.809,2.911,9.364,16.902,0.142,0.085
test/1.bin,2.446,2.548,9.115,16.315,0.128,0.081
test/1.bin,2.133,2.240,9.196,16.926,0.116,0.078
test/1.bin,1.855,1.955,9.234,16.811,0.103,0.071
test/1.bin,1.638,1.691,9.832,18.010,0.093,0.069
test/1.bin,1.441,1.486,9.537,18.650,0.085,0.063
test/1.bin,1.245,1.288,9.729,18.493,0.077,0.059
test/1.bin,1.099,1.126,10.003,18.701,0.068,0.054
test/1.bin,0.968,0.984,10.224,18.466,0.060,0.047
test/1.bin,0.861,0.864,10.852,18.992,0.052,0.043
test/1.bin,0.754,0.761,10.968,18.628,0.045,0.037
test/1.bin,0.649,0.662,11.411,18.462,0.040,0.034
test/1.bin,0.570,0.579,11.792,17.979,0.036,0.030
test/1.bin,0.505,0.508,10.785,20.257,0.032,0.027
test/1.bin,0.445,0.448,11.628,18.765,0.029,0.025
test/1.bin,0.383,0.385,11.905,17.451,0.024,0.020
test/1.bin,0.341,0.336,11.437,18.545,0.023,0.018
test/1.bin,0.298,0.295,11.067,18.785,0.021,0.016
test/1.bin,0.258,0.255,11.106,19.468,0.019,0.014
test/1.bin,0.231,0.227,10.569,19.174,0.018,0.013
test/1.bin,0.205,0.197,10.616,18.882,0.016,0.011
test/1.bin,0.176,0.170,10.217,18.196,0.014,0.010
test/1.bin,0.153,0.148,9.804,18.399,0.013,0.009
test/1.bin,0.136,0.134,10.158,17.242,0.011,0.007
test/1.bin,0.120,0.117,9.314,16.717,0.009,0.006
test/1.bin,0.104,0.107,8.761,15.798,0.009,0.006
test/1.bin,7.709,7.351,5.723,11.756,0.238,0.120
test/1.bin,6.801,6.606,5.751,11.425,0.219,0.109
test/1.bin,5.976,5.893,6.206,13.446,0.202,0.097
test/1.bin,5.271,5.278,6.230,12.425,0.187,0.094
test/1.bin,4.645,4.719,6.275,13.214,0.171,0.091
test/1.bin,4.073,4.185,6.427,12.672,0.157,0.090
test/1.bin,3.577,3.733,6.628,13.553,0.144,0.088
test/1.bin,3.145,3.299,7.449,16.148,0.132,0.087
test/1.bin,2.759,2.927,7.239,13.457,0.120,0.081
test/1.bin,2.441,2.560,8.115,14.585,0.113,0.079
test/1.bin,2.143,2.274,7.971,13.650,0.102,0.073
test/1.bin,1.899,1.980,8.359,14.415,0.093,0.071
test/1.bin,1.663,1.752,7.635,14.767,0.086,0.065
test/1.bin,1.461,1.534,8.319,15.010,0.079,0.059
test/1.bin,1.296,1.360,8.433,15.038,0.072,0.054
test/1.bin,1.147,1.201,8.435,14.049,0.063,0.051
test/1.bin,1.008,1.063,8.481,14.517,0.056,0.044
test/1.bin,0.884,0.942,8.653,15.336,0.050,0.040
test/1.bin,0.783,0.840,8.293,15.737,0.044,0.036
test/1.bin,0.688,0.736,8.372,15.707,0.040,0.033
test/1.bin,0.600,0.652,8.193,16.117,0.036,0.029
test/1.bin,0.533,0.584,7.670,19.951,0.033,0.025
test/1.bin,0.467,0.516,7.780,16.728,0.031,0.023
test/1.bin,0.408,0.456,7.972,16.307,0.027,0.020
test/1.bin,0.360,0.408,7.953,15.089,0.025,0.018
test/1.bin,0.313,0.354,7.683,14.898,0.022,0.016
test/1.bin,0.277,0.317,8.192,14.450,0.020,0.014
test/1.bin,0.241,0.280,11.626,21.228,0.018,0.012
test/1.bin,0.209,0.247,6.964,15.093,0.015,0.011
test/1.bin,0.183,0.219,7.590,14.251,0.013,0.010
test/1.bin,0.161,0.195,7.156,13.706,0.012,0.009
test/1.bin,0.141,0.173,6.685,13.803,0.011,0.008
test/1.bin,0.122,0.155,6.250,12.957,0.009,0.007
test/1.bin,9.001,7.977,4.686,8.686,0.238,0.118
test/1.bin,7.964,7.180,4.658,8.904,0.222,0.107
test/1.bin,6.979,6.426,4.753,8.711,0.210,0.102
test/1.bin,6.173,5.751,4.362,7.662,0.197,0.097
test/1.bin,5.418,5.158,5.754,9.455,0.185,0.093
test/1.bin,4.738,4.617,5.790,9.124,0.176,0.091
test/1.bin,4.124,4.107,5.770,8.499,0.165,0.089
test/1.bin,3.611,3.661,5.292,8.486,0.158,0.086
test/1.bin,3.170,3.254,7.277,8.713,0.149,0.083
test/1.bin,2.761,2.890,5.976,8.282,0.141,0.080
test/1.bin,2.405,2.561,7.590,9.306,0.133,0.075
test/1.bin,2.127,2.276,6.703,8.182,0.124,0.073
test/1.bin,1.857,2.008,5.769,7.501,0.114,0.067
test/1.bin,1.623,1.776,5.116,8.216,0.106,0.063
test/1.bin,1.428,1.576,5.795,8.500,0.098,0.060
test/1.bin,1.242,1.402,5.184,8.576,0.088,0.054
test/1.bin,1.110,1.260,3.886,7.722,0.079,0.050
test/1.bin,0.960,1.117,4.149,7.463,0.069,0.046
test/1.bin,0.847,0.999,3.744,6.736,0.060,0.042
test/1.bin,0.735,0.889,3.828,7.022,0.053,0.036
test/1.bin,0.650,0.786,3.741,6.344,0.048,0.034
test/1.bin,0.564,0.692,3.964,7.968,0.043,0.030
test/1.bin,0.504,0.620,3.316,6.317,0.040,0.027
test/1.bin,0.437,0.547,3.534,6.906,0.036,0.024
test/1.bin,0.378,0.489,3.399,5.905,0.033,0.022
test/1.bin,0.327,0.433,3.368,6.120,0.030,0.020
test/1.bin,0.288,0.383,3.387,5.812,0.027,0.019
test/1.bin,0.251,0.341,3.251,5.543,0.024,0.017
test/1.bin,0.222,0.303,3.184,4.886,0.021,0.015
test/1.bin,0.192,0.269,3.339,4.731,0.019,0.013
test/1.bin,0.165,0.238,3.174,4.383,0.016,0.012
test/1.bin,0.147,0.215,2.982,4.370,0.015,0.010
test/1.bin,0.128,0.188,2.869,3.462,0.012,0.009
test/1.bin,17.578,26.676,7.828,13.874,0.376,0.407
test/1.bin,15.939,24.487,7.689,13.309,0.360,0.389
test/1.bin,14.437,22.446,7.949,13.910,0.345,0.372
test/1.bin,13.090,20.515,7.150,14.603,0.327,0.352
test/1.bin,11.772,18.670,7.625,15.226,0.310,0.333
test/1.bin,10.585,16.955,7.269,14.798,0.296,0.318
test/1.bin,9.474,15.360,8.058,14.961,0.280,0.296
test/1.bin,8.451,13.848,8.051,15.902,0.261,0.275
test/1.bin,7.521,12.463,7.443,14.574,0.242,0.253
test/1.bin,6.714,11.224,7.900,16.787,0.225,0.232
test/1.bin,5.905,10.020,8.328,17.768,0.204,0.204
test/1.bin,5.209,8.936,7.419,14.872,0.183,0.182
test/1.bin,4.533,7.957,7.320,16.298,0.163,0.156
test/1.bin,3.929,7.043,7.438,16.423,0.145,0.139
test/1.bin,3.381,6.243,7.189,17.734,0.127,0.119
test/1.bin,2.891,5.497,7.299,17.707,0.111,0.103
test/1.bin,2.436,4.813,7.191,15.755,0.097,0.089
test/1.bin,2.022,4.203,7.232,19.135,0.084,0.079
test/1.bin,1.678,3.697,7.703,19.588,0.075,0.069
test/1.bin,1.387,3.217,8.967,21.727,0.064,0.061
test/1.bin,1.143,2.806,8.977,23.750,0.055,0.052
test/1.bin,0.932,2.425,8.672,22.166,0.048,0.047
test/1.bin,0.782,2.103,8.166,21.651,0.043,0.042
test/1.bin,0.658,1.840,8.469,21.864,0.039,0.038
